,state,district,year,dyid,nitrate,sdp,outlier,gini
9218,JH,sahebganj,2013,Sahebganj2013,0.68599999,150609,0,0.23
9221,JH,sahebganj,2016,Sahebganj2016,4.0,176363,0,0.23
9243,TN,salem,2000,Salem2000,131.75,347192,0,0.26
9244,TN,salem,2001,Salem2001,113.64125,340466,0,0.26
9245,TN,salem,2002,Salem2002,130.40666,342169,0,0.26
9247,TN,salem,2004,Salem2004,88.416664,355389,0,0.26
9248,TN,salem,2005,Salem2005,102.09091,406671,0,0.26
9249,TN,salem,2006,Salem2006,111.8125,470351,0,0.26
9250,TN,salem,2007,Salem2007,12.0,499814,0,0.26
9252,TN,salem,2009,Salem2009,65.0,581337,0,0.26
9253,TN,salem,2010,Salem2010,2.0,660622,0,0.26
9254,TN,salem,2011,Salem2011,140.5,674478,0,0.26
9255,TN,salem,2012,Salem2012,57.285713,709343,0,0.26
9256,TN,salem,2013,Salem2013,54.583332,750416,0,0.26
9257,TN,salem,2014,Salem2014,84.381821,791915,0,0.26
9259,TN,salem,2016,Salem2016,47.533333,922084,0,0.26
9260,TN,salem,2017,Salem2017,49.012123,1000308,0,0.26
9261,TN,salem,2018,Salem2018,92.907692,1071602,0,0.26
9275,BR,samastipur,2013,Samastipur2013,16.444445,246915,0,0.2
9281,OD,sambalpur,2000,Sambalpur2000,28.112413,108601,0,0.31
9283,OD,sambalpur,2002,Sambalpur2002,20.289063,114385,0,0.31
9284,OD,sambalpur,2003,Sambalpur2003,21.427713,131087,0,0.31
9285,OD,sambalpur,2004,Sambalpur2004,28.836,141908,0,0.31
9299,OD,sambalpur,2018,Sambalpur2018,0.0,338339,0,0.31
9304,UP,sambhal,2004,Sambhal2004,100.0,425891,0,0.27
9316,UP,sambhal,2016,Sambhal2016,28.0,888453,0,0.27
9318,UP,sambhal,2018,Sambhal2018,28.0,949184,0,0.27
9319,TG,sangareddy,2000,Sangareddy2000,145.0,153268,0,0.23
9320,TG,sangareddy,2001,Sangareddy2001,59.625,160218,0,0.23
9321,TG,sangareddy,2002,Sangareddy2002,48.333332,163864,0,0.23
9322,TG,sangareddy,2003,Sangareddy2003,17.9,179919,0,0.23
9323,TG,sangareddy,2004,Sangareddy2004,44.5,166301,0,0.23
9324,TG,sangareddy,2005,Sangareddy2005,54.0,193010,0,0.23
9325,TG,sangareddy,2006,Sangareddy2006,123.4,214290,0,0.23
9326,TG,sangareddy,2007,Sangareddy2007,150.75,236096,1,0.23
9327,TG,sangareddy,2008,Sangareddy2008,36.5,268272,0,0.23
9328,TG,sangareddy,2009,Sangareddy2009,40.5,268998,0,0.23
9329,TG,sangareddy,2010,Sangareddy2010,40.799999,316560,0,0.23
9330,TG,sangareddy,2011,Sangareddy2011,75.0,325139,0,0.23
9331,TG,sangareddy,2012,Sangareddy2012,94.0,334205,0,0.23
9332,TG,sangareddy,2013,Sangareddy2013,53.857143,349593,0,0.23
9333,TG,sangareddy,2014,Sangareddy2014,53.400002,372897,0,0.23
9334,TG,sangareddy,2015,Sangareddy2015,21.23077,416892,0,0.23
9335,TG,sangareddy,2016,Sangareddy2016,45.5625,455731,0,0.23
9336,TG,sangareddy,2017,Sangareddy2017,40.142857,498145,0,0.23
9337,TG,sangareddy,2018,Sangareddy2018,44.26923,544441,0,0.23
9338,MH,sangli,2000,Sangli2000,69.916664,558786,0,0.24
9339,MH,sangli,2001,Sangli2001,24.125,578527,0,0.24
9340,MH,sangli,2002,Sangli2002,31.263159,618422,0,0.24
9342,MH,sangli,2004,Sangli2004,10.0,632587,0,0.24
9343,MH,sangli,2005,Sangli2005,101.33334,724237,0,0.24
9344,MH,sangli,2006,Sangli2006,39.5,823993,0,0.24
9345,MH,sangli,2007,Sangli2007,82.087502,919898,0,0.24
9346,MH,sangli,2008,Sangli2008,53.578949,934347,0,0.24
9347,MH,sangli,2009,Sangli2009,53.117645,1024622,0,0.24
9348,MH,sangli,2010,Sangli2010,46.611111,1141365,0,0.24
9349,MH,sangli,2011,Sangli2011,40.157143,1126595,0,0.24
9350,MH,sangli,2012,Sangli2012,56.5,1189711,0,0.24
9351,MH,sangli,2013,Sangli2013,24.791666,1267551,0,0.24
9352,MH,sangli,2014,Sangli2014,30.571428,1345341,0,0.24
9353,MH,sangli,2015,Sangli2015,22.272728,1452513,0,0.24
9354,MH,sangli,2016,Sangli2016,21.633333,1596121,0,0.24
9355,MH,sangli,2017,Sangli2017,37.0,1661065,0,0.24
9356,MH,sangli,2018,Sangli2018,22.538462,1728578,0,0.24
9357,PB,sangrur,2000,Sangrur2000,31.477777,144508,0,0.35
9358,PB,sangrur,2001,Sangrur2001,23.166666,146390,0,0.35
9359,PB,sangrur,2002,Sangrur2002,62.422222,148885,0,0.35
9361,PB,sangrur,2004,Sangrur2004,139.22223,158285,0,0.35
9362,PB,sangrur,2005,Sangrur2005,14.0,166046,0,0.35
9363,PB,sangrur,2006,Sangrur2006,142.73,183954,0,0.35
9364,PB,sangrur,2007,Sangrur2007,13.430769,199884,0,0.35
9365,PB,sangrur,2008,Sangrur2008,35.909092,210965,0,0.35
9366,PB,sangrur,2009,Sangrur2009,54.0,224441,0,0.35
9367,PB,sangrur,2010,Sangrur2010,12.25,238938,0,0.35
9368,PB,sangrur,2011,Sangrur2011,26.237499,239227,0,0.35
9369,PB,sangrur,2012,Sangrur2012,39.142857,251813,0,0.35
9370,PB,sangrur,2013,Sangrur2013,18.08091,267515,0,0.35
9371,PB,sangrur,2014,Sangrur2014,64.35833,278485,0,0.35
9372,PB,sangrur,2015,Sangrur2015,30.917391,294895,0,0.35
9373,PB,sangrur,2016,Sangrur2016,24.229412,315783,0,0.35
9374,PB,sangrur,2017,Sangrur2017,26.122143,335057,0,0.35
9375,PB,sangrur,2018,Sangrur2018,20.164286,353942,0,0.35
9376,UP,sant kabeer nagar,2000,Sant Kabeer Nagar2000,25.0,387943,0,0.25
9378,UP,sant kabeer nagar,2002,Sant Kabeer Nagar2002,14.066667,407783,0,0.25
9380,UP,sant kabeer nagar,2004,Sant Kabeer Nagar2004,2.75,425891,0,0.25
9392,UP,sant kabeer nagar,2016,Sant Kabeer Nagar2016,0.0,888453,0,0.25
9419,BR,saran,2005,Saran2005,12.0,125159,0,0.23
9427,BR,saran,2013,Saran2013,33.3125,246915,0,0.23
9430,BR,saran,2016,Saran2016,15.593928,289265,0,0.23
9433,MH,satara,2000,Satara2000,20.371429,558786,0,0.31
9434,MH,satara,2001,Satara2001,28.09091,578527,0,0.31
9435,MH,satara,2002,Satara2002,26.571428,618422,0,0.31
9437,MH,satara,2004,Satara2004,15.395909,632587,0,0.31
9438,MH,satara,2005,Satara2005,31.195122,724237,0,0.31
9439,MH,satara,2006,Satara2006,26.666666,823993,0,0.31
9440,MH,satara,2007,Satara2007,14.407242,919898,0,0.31
9441,MH,satara,2008,Satara2008,32.709999,934347,0,0.31
9442,MH,satara,2009,Satara2009,34.432434,1024622,0,0.31
9443,MH,satara,2010,Satara2010,36.171429,1141365,0,0.31
9444,MH,satara,2011,Satara2011,43.548386,1126595,0,0.31
9445,MH,satara,2012,Satara2012,29.309376,1189711,0,0.31
9447,MH,satara,2014,Satara2014,19.884211,1345341,0,0.31
9448,MH,satara,2015,Satara2015,18.277779,1452513,0,0.31
9449,MH,satara,2016,Satara2016,32.823528,1596121,0,0.31
9450,MH,satara,2017,Satara2017,36.270271,1661065,0,0.31
9451,MH,satara,2018,Satara2018,24.174999,1728578,0,0.31
9453,MP,satna,2001,Satna2001,27.4,174443,0,0.26
9454,MP,satna,2002,Satna2002,30.615385,165346,0,0.26
9456,MP,satna,2004,Satna2004,22.695652,180818,0,0.26
9457,MP,satna,2005,Satna2005,29.25,189928,0,0.26
9459,MP,satna,2007,Satna2007,21.232557,217036,0,0.26
9460,MP,satna,2008,Satna2008,24.952173,244476,0,0.26
9461,MP,satna,2009,Satna2009,39.939392,267651,0,0.26
9462,MP,satna,2010,Satna2010,29.433332,281705,0,0.26
9463,MP,satna,2011,Satna2011,32.19355,282371,0,0.26
9464,MP,satna,2012,Satna2012,28.345152,306853,0,0.26
9465,MP,satna,2013,Satna2013,23.84375,322598,0,0.26
9466,MP,satna,2014,Satna2014,38.599998,339247,0,0.26
9467,MP,satna,2015,Satna2015,27.045454,370716,0,0.26
9468,MP,satna,2016,Satna2016,15.111111,419465,0,0.26
9469,MP,satna,2017,Satna2017,22.829786,441956,0,0.26
9470,MP,satna,2018,Satna2018,14.044444,482361,0,0.26
9471,RJ,sawai madhopur,2000,Sawai Madhopur2000,90.92308,192772,0,0.21
9472,RJ,sawai madhopur,2001,Sawai Madhopur2001,89.454544,214725,0,0.21
9473,RJ,sawai madhopur,2002,Sawai Madhopur2002,179.33333,188930,1,0.21
9475,RJ,sawai madhopur,2004,Sawai Madhopur2004,66.036842,227663,0,0.21
9476,RJ,sawai madhopur,2005,Sawai Madhopur2005,72.75,242955,0,0.21
9477,RJ,sawai madhopur,2006,Sawai Madhopur2006,107.44444,271552,0,0.21
9478,RJ,sawai madhopur,2007,Sawai Madhopur2007,83.314003,283923,0,0.21
9479,RJ,sawai madhopur,2008,Sawai Madhopur2008,60.575001,307800,0,0.21
9480,RJ,sawai madhopur,2009,Sawai Madhopur2009,83.769234,325739,0,0.21
9481,RJ,sawai madhopur,2010,Sawai Madhopur2010,38.142857,374666,0,0.21
9482,RJ,sawai madhopur,2011,Sawai Madhopur2011,50.049999,395331,0,0.21
9483,RJ,sawai madhopur,2012,Sawai Madhopur2012,136.74838,409802,0,0.21
9484,RJ,sawai madhopur,2013,Sawai Madhopur2013,35.92857,434292,0,0.21
9485,RJ,sawai madhopur,2014,Sawai Madhopur2014,89.466667,465408,0,0.21
9486,RJ,sawai madhopur,2015,Sawai Madhopur2015,322.5394,501922,1,0.21
9487,RJ,sawai madhopur,2016,Sawai Madhopur2016,49.790554,529650,0,0.21
9488,RJ,sawai madhopur,2017,Sawai Madhopur2017,65.213158,557618,0,0.21
9489,RJ,sawai madhopur,2018,Sawai Madhopur2018,51.337502,568102,0,0.21
9490,MP,sehore,2000,Sehore2000,36.692307,162796,0,0.34
9491,MP,sehore,2001,Sehore2001,46.357143,174443,0,0.34
9492,MP,sehore,2002,Sehore2002,55.076923,165346,0,0.34
9494,MP,sehore,2004,Sehore2004,37.0,180818,0,0.34
9495,MP,sehore,2005,Sehore2005,84.909088,189928,0,0.34
9496,MP,sehore,2006,Sehore2006,61.518181,207243,0,0.34
9497,MP,sehore,2007,Sehore2007,23.888889,217036,0,0.34
9498,MP,sehore,2008,Sehore2008,33.0,244476,0,0.34
9499,MP,sehore,2009,Sehore2009,51.5,267651,0,0.34
9500,MP,sehore,2010,Sehore2010,63.133335,281705,0,0.34
9501,MP,sehore,2011,Sehore2011,56.444443,282371,0,0.34
9502,MP,sehore,2012,Sehore2012,36.285713,306853,0,0.34
9503,MP,sehore,2013,Sehore2013,55.470589,322598,0,0.34
9504,MP,sehore,2014,Sehore2014,58.0,339247,0,0.34
9505,MP,sehore,2015,Sehore2015,68.0,370716,0,0.34
9506,MP,sehore,2016,Sehore2016,46.64706,419465,0,0.34
9507,MP,sehore,2017,Sehore2017,39.150002,441956,0,0.34
9508,MP,sehore,2018,Sehore2018,39.882355,482361,0,0.34
9510,MP,seoni,2001,Seoni2001,38.81818,174443,0,0.27
9511,MP,seoni,2002,Seoni2002,26.076923,165346,0,0.27
9513,MP,seoni,2004,Seoni2004,37.454544,180818,0,0.27
9514,MP,seoni,2005,Seoni2005,41.599998,189928,0,0.27
9516,MP,seoni,2007,Seoni2007,38.276318,217036,0,0.27
9517,MP,seoni,2008,Seoni2008,39.39394,244476,0,0.27
9518,MP,seoni,2009,Seoni2009,33.375,267651,0,0.27
9519,MP,seoni,2010,Seoni2010,38.709679,281705,0,0.27
9520,MP,seoni,2011,Seoni2011,35.878788,282371,0,0.27
9521,MP,seoni,2012,Seoni2012,50.727272,306853,0,0.27
9522,MP,seoni,2013,Seoni2013,29.564102,322598,0,0.27
9523,MP,seoni,2014,Seoni2014,19.285715,339247,0,0.27
9525,MP,seoni,2016,Seoni2016,9.6046515,419465,0,0.27
9526,MP,seoni,2017,Seoni2017,22.906977,441956,0,0.27
9527,MP,seoni,2018,Seoni2018,25.953489,482361,0,0.27
9529,MP,shahdol,2001,Shahdol2001,38.400002,174443,0,0.28
9530,MP,shahdol,2002,Shahdol2002,42.466667,165346,0,0.28
9532,MP,shahdol,2004,Shahdol2004,50.846153,180818,0,0.28
9533,MP,shahdol,2005,Shahdol2005,48.241665,189928,0,0.28
9534,MP,shahdol,2006,Shahdol2006,32.333332,207243,0,0.28
9535,MP,shahdol,2007,Shahdol2007,31.411764,217036,0,0.28
9536,MP,shahdol,2008,Shahdol2008,5.75,244476,0,0.28
9537,MP,shahdol,2009,Shahdol2009,19.940001,267651,0,0.28
9538,MP,shahdol,2010,Shahdol2010,46.076923,281705,0,0.28
9539,MP,shahdol,2011,Shahdol2011,10.659333,282371,0,0.28
9540,MP,shahdol,2012,Shahdol2012,49.857143,306853,0,0.28
9541,MP,shahdol,2013,Shahdol2013,89.588234,322598,0,0.28
9542,MP,shahdol,2014,Shahdol2014,16.190475,339247,0,0.28
9543,MP,shahdol,2015,Shahdol2015,10.85,370716,0,0.28
9544,MP,shahdol,2016,Shahdol2016,11.809524,419465,0,0.28
9545,MP,shahdol,2017,Shahdol2017,23.931034,441956,0,0.28
9546,MP,shahdol,2018,Shahdol2018,15.238095,482361,0,0.28
9566,UP,shahjahanpur,2000,Shahjahanpur2000,12.333333,387943,0,0.21
9582,UP,shahjahanpur,2016,Shahjahanpur2016,8.5266666,888453,0,0.21
9584,UP,shahjahanpur,2018,Shahjahanpur2018,98.0,949184,0,0.21
9585,MP,shajapur,2000,Shajapur2000,58.1875,162796,0,0.25
9586,MP,shajapur,2001,Shajapur2001,36.705883,174443,0,0.25
9587,MP,shajapur,2002,Shajapur2002,32.06842,165346,0,0.25
9589,MP,shajapur,2004,Shajapur2004,65.35714,180818,0,0.25
9590,MP,shajapur,2005,Shajapur2005,123.26667,189928,0,0.25
9592,MP,shajapur,2007,Shajapur2007,47.869564,217036,0,0.25
9593,MP,shajapur,2008,Shajapur2008,92.789474,244476,0,0.25
9594,MP,shajapur,2009,Shajapur2009,50.473682,267651,0,0.25
9595,MP,shajapur,2010,Shajapur2010,64.555557,281705,0,0.25
9596,MP,shajapur,2011,Shajapur2011,67.307693,282371,0,0.25
9597,MP,shajapur,2012,Shajapur2012,94.75,306853,0,0.25
9598,MP,shajapur,2013,Shajapur2013,91.285713,322598,0,0.25
9599,MP,shajapur,2014,Shajapur2014,59.291668,339247,0,0.25
9600,MP,shajapur,2015,Shajapur2015,56.400002,370716,0,0.25
9601,MP,shajapur,2016,Shajapur2016,83.959999,419465,0,0.25
9602,MP,shajapur,2017,Shajapur2017,58.391304,441956,0,0.25
9603,MP,shajapur,2018,Shajapur2018,81.760002,482361,0,0.25
9605,UP,shamli,2001,Shamli2001,21.780001,395002,0,0.27
9620,UP,shamli,2016,Shamli2016,6.7666669,888453,0,0.27
9622,UP,shamli,2018,Shamli2018,78.5,949184,0,0.27
9636,BR,sheikhpura,2013,Sheikhpura2013,14.425,246915,0,0.21
9639,BR,sheikhpura,2016,Sheikhpura2016,63.785,289265,0,0.21
9655,BR,sheohar,2013,Sheohar2013,1.1,246915,0,0.26
9661,MP,sheopur,2000,Sheopur2000,60.95647,162796,0,0.28
9662,MP,sheopur,2001,Sheopur2001,133.05333,174443,0,0.28
9663,MP,sheopur,2002,Sheopur2002,61.0,165346,0,0.28
9665,MP,sheopur,2004,Sheopur2004,44.76923,180818,0,0.28
9666,MP,sheopur,2005,Sheopur2005,38.727272,189928,0,0.28
9667,MP,sheopur,2006,Sheopur2006,72.400002,207243,0,0.28
9668,MP,sheopur,2007,Sheopur2007,69.125,217036,0,0.28
9669,MP,sheopur,2008,Sheopur2008,43.061539,244476,0,0.28
9670,MP,sheopur,2009,Sheopur2009,58.936363,267651,0,0.28
9671,MP,sheopur,2010,Sheopur2010,40.533333,281705,0,0.28
9672,MP,sheopur,2011,Sheopur2011,34.740002,282371,0,0.28
9673,MP,sheopur,2012,Sheopur2012,69.410004,306853,0,0.28
9674,MP,sheopur,2013,Sheopur2013,86.777779,322598,0,0.28
9675,MP,sheopur,2014,Sheopur2014,66.623528,339247,0,0.28
9676,MP,sheopur,2015,Sheopur2015,68.055557,370716,0,0.28
9677,MP,sheopur,2016,Sheopur2016,26.09091,419465,0,0.28
9678,MP,sheopur,2017,Sheopur2017,46.611111,441956,0,0.28
9679,MP,sheopur,2018,Sheopur2018,35.444443,482361,0,0.28
9681,KA,shimoga,2001,Shimoga2001,13.68375,331579,0,0.21
9682,KA,shimoga,2002,Shimoga2002,18.960869,349364,0,0.21
9683,KA,shimoga,2003,Shimoga2003,26.681082,356168,0,0.21
9684,KA,shimoga,2004,Shimoga2004,27.071875,355688,0,0.21
9685,KA,shimoga,2005,Shimoga2005,32.153847,392283,0,0.21
9686,KA,shimoga,2006,Shimoga2006,6.4400001,433070,0,0.21
9690,KA,shimoga,2010,Shimoga2010,24.122581,575918,0,0.21
9692,KA,shimoga,2012,Shimoga2012,19.787878,593192,0,0.21
9693,KA,shimoga,2013,Shimoga2013,7.1654544,646787,0,0.21
9694,KA,shimoga,2014,Shimoga2014,13.410145,671283,0,0.21
9696,KA,shimoga,2016,Shimoga2016,31.038473,851394,0,0.21
9697,KA,shimoga,2017,Shimoga2017,12.822784,915642,0,0.21
9698,KA,shimoga,2018,Shimoga2018,37.674545,974815,0,0.21
9699,MP,shivpuri,2000,Shivpuri2000,40.240002,162796,0,0.27
9700,MP,shivpuri,2001,Shivpuri2001,98.218178,174443,0,0.27
9701,MP,shivpuri,2002,Shivpuri2002,61.380951,165346,0,0.27
9703,MP,shivpuri,2004,Shivpuri2004,51.933334,180818,0,0.27
9704,MP,shivpuri,2005,Shivpuri2005,74.92308,189928,0,0.27
9706,MP,shivpuri,2007,Shivpuri2007,91.4375,217036,0,0.27
9707,MP,shivpuri,2008,Shivpuri2008,41.76207,244476,0,0.27
9708,MP,shivpuri,2009,Shivpuri2009,77.310349,267651,0,0.27
9709,MP,shivpuri,2010,Shivpuri2010,69.965515,281705,0,0.27
9710,MP,shivpuri,2011,Shivpuri2011,84.714287,282371,0,0.27
9711,MP,shivpuri,2012,Shivpuri2012,82.321426,306853,0,0.27
9712,MP,shivpuri,2013,Shivpuri2013,106.51515,322598,0,0.27
9713,MP,shivpuri,2014,Shivpuri2014,120.33334,339247,0,0.27
9714,MP,shivpuri,2015,Shivpuri2015,59.80645,370716,0,0.27
9715,MP,shivpuri,2016,Shivpuri2016,52.652172,419465,0,0.27
9716,MP,shivpuri,2017,Shivpuri2017,69.516129,441956,0,0.27
9717,MP,shivpuri,2018,Shivpuri2018,58.433334,482361,0,0.27
9734,UP,shravasti,2016,Shravasti2016,0.94142854,888453,0,0.15
9737,UP,siddharth nagar,2000,Siddharth Nagar2000,8.7250004,387943,0,0.27
9753,UP,siddharth nagar,2016,Siddharth Nagar2016,5.0162501,888453,0,0.27
9755,UP,siddharth nagar,2018,Siddharth Nagar2018,0.0,949184,0,0.27
9756,TG,siddipet,2000,Siddipet2000,39.0,153268,0,0.23
9757,TG,siddipet,2001,Siddipet2001,24.0,160218,0,0.23
9758,TG,siddipet,2002,Siddipet2002,217.5,163864,1,0.23
9759,TG,siddipet,2003,Siddipet2003,41.0,179919,0,0.23
9760,TG,siddipet,2004,Siddipet2004,29.0,166301,0,0.23
9761,TG,siddipet,2005,Siddipet2005,20.0,193010,0,0.23
9762,TG,siddipet,2006,Siddipet2006,88.5,214290,0,0.23
9763,TG,siddipet,2007,Siddipet2007,113.0,236096,0,0.23
9764,TG,siddipet,2008,Siddipet2008,220.0,268272,1,0.23
9765,TG,siddipet,2009,Siddipet2009,127.0,268998,0,0.23
9766,TG,siddipet,2010,Siddipet2010,29.5,316560,0,0.23
9767,TG,siddipet,2011,Siddipet2011,20.0,325139,0,0.23
9768,TG,siddipet,2012,Siddipet2012,248.0,334205,1,0.23
9769,TG,siddipet,2013,Siddipet2013,298.5,349593,1,0.23
9770,TG,siddipet,2014,Siddipet2014,280.0,372897,1,0.23
9771,TG,siddipet,2015,Siddipet2015,21.666666,416892,0,0.23
9772,TG,siddipet,2016,Siddipet2016,2.6666667,455731,0,0.23
9773,TG,siddipet,2017,Siddipet2017,70.5,498145,0,0.23
9774,TG,siddipet,2018,Siddipet2018,3.9000001,544441,0,0.23
9776,MP,sidhi,2001,Sidhi2001,18.5,174443,0,0.24
9777,MP,sidhi,2002,Sidhi2002,21.238094,165346,0,0.24
9779,MP,sidhi,2004,Sidhi2004,12.38125,180818,0,0.24
9780,MP,sidhi,2005,Sidhi2005,14.266666,189928,0,0.24
9781,MP,sidhi,2006,Sidhi2006,13.285714,207243,0,0.24
9782,MP,sidhi,2007,Sidhi2007,8.568182,217036,0,0.24
9783,MP,sidhi,2008,Sidhi2008,25.049999,244476,0,0.24
9784,MP,sidhi,2009,Sidhi2009,19.559092,267651,0,0.24
9785,MP,sidhi,2010,Sidhi2010,19.334999,281705,0,0.24
9786,MP,sidhi,2011,Sidhi2011,11.1305,282371,0,0.24
9787,MP,sidhi,2012,Sidhi2012,17.809525,306853,0,0.24
9788,MP,sidhi,2013,Sidhi2013,42.619049,322598,0,0.24
9789,MP,sidhi,2014,Sidhi2014,16.807692,339247,0,0.24
9790,MP,sidhi,2015,Sidhi2015,16.074074,370716,0,0.24
9791,MP,sidhi,2016,Sidhi2016,16.571428,419465,0,0.24
9792,MP,sidhi,2017,Sidhi2017,15.620689,441956,0,0.24
9793,MP,sidhi,2018,Sidhi2018,27.464285,482361,0,0.24
9794,RJ,sikar,2000,Sikar2000,54.0,192772,0,0.26
9795,RJ,sikar,2001,Sikar2001,142.7,214725,0,0.26
9796,RJ,sikar,2002,Sikar2002,44.333332,188930,0,0.26
9798,RJ,sikar,2004,Sikar2004,107.67455,227663,0,0.26
9799,RJ,sikar,2005,Sikar2005,209.33333,242955,1,0.26
9800,RJ,sikar,2006,Sikar2006,75.099998,271552,0,0.26
9801,RJ,sikar,2007,Sikar2007,61.195,283923,0,0.26
9802,RJ,sikar,2008,Sikar2008,39.737499,307800,0,0.26
9803,RJ,sikar,2009,Sikar2009,123.11111,325739,0,0.26
9804,RJ,sikar,2010,Sikar2010,72.217392,374666,0,0.26
9805,RJ,sikar,2011,Sikar2011,61.208332,395331,0,0.26
9806,RJ,sikar,2012,Sikar2012,78.705879,409802,0,0.26
9807,RJ,sikar,2013,Sikar2013,49.049999,434292,0,0.26
9808,RJ,sikar,2014,Sikar2014,56.285713,465408,0,0.26
9809,RJ,sikar,2015,Sikar2015,80.940002,501922,0,0.26
9810,RJ,sikar,2016,Sikar2016,88.39769,529650,0,0.26
9811,RJ,sikar,2017,Sikar2017,90.955002,557618,0,0.26
9812,RJ,sikar,2018,Sikar2018,110.96875,568102,0,0.26
9832,MH,sindhudurg,2000,Sindhudurg2000,4.5965519,558786,0,0.21
9833,MH,sindhudurg,2001,Sindhudurg2001,3.4242425,578527,0,0.21
9834,MH,sindhudurg,2002,Sindhudurg2002,5.0696969,618422,0,0.21
9836,MH,sindhudurg,2004,Sindhudurg2004,7.0516129,632587,0,0.21
9837,MH,sindhudurg,2005,Sindhudurg2005,4.2199998,724237,0,0.21
9838,MH,sindhudurg,2006,Sindhudurg2006,10.247429,823993,0,0.21
9839,MH,sindhudurg,2007,Sindhudurg2007,5.0173531,919898,0,0.21
9840,MH,sindhudurg,2008,Sindhudurg2008,4.4551854,934347,0,0.21
9841,MH,sindhudurg,2009,Sindhudurg2009,4.3846154,1024622,0,0.21
9842,MH,sindhudurg,2010,Sindhudurg2010,4.5416665,1141365,0,0.21
9843,MH,sindhudurg,2011,Sindhudurg2011,14.533334,1126595,0,0.21
9844,MH,sindhudurg,2012,Sindhudurg2012,2.4857142,1189711,0,0.21
9846,MH,sindhudurg,2014,Sindhudurg2014,14.195652,1345341,0,0.21
9847,MH,sindhudurg,2015,Sindhudurg2015,10.735294,1452513,0,0.21
9848,MH,sindhudurg,2016,Sindhudurg2016,8.5581398,1596121,0,0.21
9849,MH,sindhudurg,2017,Sindhudurg2017,25.372093,1661065,0,0.21
9850,MH,sindhudurg,2018,Sindhudurg2018,5.5688887,1728578,0,0.21
9852,MP,singrauli,2001,Singrauli2001,15.857142,174443,0,0.3
9853,MP,singrauli,2002,Singrauli2002,14.571428,165346,0,0.3
9855,MP,singrauli,2004,Singrauli2004,10.4,180818,0,0.3
9856,MP,singrauli,2005,Singrauli2005,6.7800002,189928,0,0.3
9857,MP,singrauli,2006,Singrauli2006,12.285714,207243,0,0.3
9858,MP,singrauli,2007,Singrauli2007,10.857142,217036,0,0.3
9860,MP,singrauli,2009,Singrauli2009,13.685715,267651,0,0.3
9861,MP,singrauli,2010,Singrauli2010,10.583333,281705,0,0.3
9862,MP,singrauli,2011,Singrauli2011,10.657143,282371,0,0.3
9863,MP,singrauli,2012,Singrauli2012,20.285715,306853,0,0.3
9864,MP,singrauli,2013,Singrauli2013,26.416666,322598,0,0.3
9865,MP,singrauli,2014,Singrauli2014,18.529411,339247,0,0.3
9866,MP,singrauli,2015,Singrauli2015,12.294118,370716,0,0.3
9867,MP,singrauli,2016,Singrauli2016,12.411765,419465,0,0.3
9868,MP,singrauli,2017,Singrauli2017,17.952381,441956,0,0.3
9869,MP,singrauli,2018,Singrauli2018,23.411764,482361,0,0.3
9875,HP,sirmaur,2005,Sirmaur2005,7.9272728,43720,0,0.35
9876,HP,sirmaur,2006,Sirmaur2006,7.9200001,47159,0,0.35
9877,HP,sirmaur,2007,Sirmaur2007,24.616667,50091,0,0.35
9878,HP,sirmaur,2008,Sirmaur2008,16.245455,52536,0,0.35
9879,HP,sirmaur,2009,Sirmaur2009,23.035,55386,0,0.35
9880,HP,sirmaur,2010,Sirmaur2010,22.588751,60025,0,0.35
9881,HP,sirmaur,2011,Sirmaur2011,11.69,60536,0,0.35
9882,HP,sirmaur,2012,Sirmaur2012,16.200001,64519,0,0.35
9884,HP,sirmaur,2014,Sirmaur2014,9.8999996,74553,0,0.35
9885,HP,sirmaur,2015,Sirmaur2015,16.111111,80563,0,0.35
9888,HP,sirmaur,2018,Sirmaur2018,15.10375,99218,0,0.35
9889,RJ,sirohi,2000,Sirohi2000,56.553333,192772,0,0.29
9890,RJ,sirohi,2001,Sirohi2001,43.46154,214725,0,0.29
9891,RJ,sirohi,2002,Sirohi2002,33.296249,188930,0,0.29
9893,RJ,sirohi,2004,Sirohi2004,25.4,227663,0,0.29
9894,RJ,sirohi,2005,Sirohi2005,40.5,242955,0,0.29
9896,RJ,sirohi,2007,Sirohi2007,107.00625,283923,0,0.29
9897,RJ,sirohi,2008,Sirohi2008,69.638092,307800,0,0.29
9898,RJ,sirohi,2009,Sirohi2009,43.0,325739,0,0.29
9899,RJ,sirohi,2010,Sirohi2010,123.86667,374666,0,0.29
9900,RJ,sirohi,2011,Sirohi2011,78.800003,395331,0,0.29
9901,RJ,sirohi,2012,Sirohi2012,64.294121,409802,0,0.29
9902,RJ,sirohi,2013,Sirohi2013,49.333332,434292,0,0.29
9903,RJ,sirohi,2014,Sirohi2014,115.52941,465408,0,0.29
9904,RJ,sirohi,2015,Sirohi2015,106.54546,501922,0,0.29
9905,RJ,sirohi,2016,Sirohi2016,66.14286,529650,0,0.29
9906,RJ,sirohi,2017,Sirohi2017,53.728333,557618,0,0.29
9907,RJ,sirohi,2018,Sirohi2018,86.300003,568102,0,0.29
9908,HR,sirsa,2000,Sirsa2000,90.636108,125977,0,0.31
9912,HR,sirsa,2004,Sirsa2004,74.42424,157600,0,0.31
9913,HR,sirsa,2005,Sirsa2005,105.59666,171837,0,0.31
